ts,token,event_seq,symbol,tier,side,plan_name,usd_flow,tokens_raw_delta,px_usd,weth_px_usd,impact_pct,gas_usd,quote_source,quote_status,gap_s,note
1789730000.0,0xbc7226433dbedc8a09daafad2ba4745c410c2178,1032,DUO,A,tp_2x,cfg_ladder_stop,5.04545,-12909036973169330618368,3.96269e-22,2515.78,46.7498,0.07,kyber,ok,239.535,sell 1.29e+22 raw → 0.00203393 WETH ($5.12) via kyber impact 46.75%
1789730000.0,0xa12957901bf7325de3dc4deb11471a811d68ad55,1034,CLAUDIO,A,buy,cfg_ladder_stop,-10.07,218164335537397950316544,4.5837e-23,2514.66,13.1131,0.07,kyber,ok,0.0,buy 0.00397668 WETH ($10.00) → 2.18e+23 raw via kyber impact 13.11%
1789730000.0,0xa12957901bf7325de3dc4deb11471a811d68ad55,1034,CLAUDIO,A,stop,cfg_ladder_stop,1.40168,-218164335537397950316544,6.74575e-24,2518.14,9.3011,0.07,kyber,ok,240.186,sell 2.18e+23 raw → 0.000585024 WETH ($1.47) via kyber impact 9.30%
1789730000.0,0xbc7226433dbedc8a09daafad2ba4745c410c2178,1032,DUO,A,stop,cfg_ladder_stop,0.5167,-12909036973169330618368,4.54488e-23,2512.65,-1.422,0.07,kyber,ok,719.657,sell 1.29e+22 raw → 0.000233623 WETH ($0.59) via kyber impact -1.42%
1789740000.0,0x63bd46c9589a81b937e0dc0e088ff8d7da7dff97,646,TSV,A,no_route,cfg_ladder_stop,0.0,-136574321149148760375296,0.0,2502.55,,0.0,none,absent,719.33,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789740000.0,0x5481f6073153f9f8316503b897528d848d0c8e15,1062,GOLD,A,buy,cfg_ladder_stop,-10.07,90223020186419165396992,1.10836e-22,2507.19,0.2851,0.07,kyber,ok,0.0,buy 0.00398853 WETH ($10.00) → 9.02e+22 raw via kyber impact 0.29%
1789740000.0,0x6eb7ad7f6de3d4c658d1cb6575f1beb912eeb319,652,MUSEASTRA,A,no_route,cfg_ladder_stop,0.0,-79436291622968777244672,0.0,2551.84,,0.0,none,absent,959.485,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789740000.0,0xba9766903d8151b6f3d64d9a02635b341ee9c172,1074,POOF,A,buy,cfg_ladder_stop,-10.07,84131474502873,1.18862e-13,2570.65,0.3563,0.07,router,ok,0.0,buy 0.00389007 WETH ($10.00) → 8.41e+13 raw via router impact 0.36%
1789740000.0,0xba9766903d8151b6f3d64d9a02635b341ee9c172,1074,POOF,A,tp_2x,cfg_ladder_stop,12.9432,-42065737251436,3.09354e-13,2568.83,0.3445,0.07,router,ok,240.542,sell 4.21e+13 raw → 0.00506581 WETH ($13.01) via router impact 0.34%
1789740000.0,0xba9766903d8151b6f3d64d9a02635b341ee9c172,1074,POOF,A,stop,cfg_ladder_stop,-0.069983,-42065737251437,4.0374e-19,2580.25,0.3049,0.07,router,ok,480.05,sell 4.21e+13 raw → 6.58217e-09 WETH ($0.00) via router impact 0.30%
1789740000.0,0x76b42ab9e901c05bba26b1e780077bdfb89f5715,637,FUN,A,no_route,cfg_ladder_stop,0.0,-33833163145186388213760,0.0,2580.81,,0.0,none,absent,719.971,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789750000.0,0x1c71aedf158dd4edec6ac1b68c195053d9984e98,1103,BEZZY,A,buy,cfg_ladder_stop,-10.07,94123951316775796211712,1.06243e-22,2583.38,-11.3417,0.07,kyber,ok,0.0,buy 0.0038709 WETH ($9.99) → 9.41e+22 raw via kyber impact -11.34%
1789750000.0,0xbe59101b4438ed31f9726fe33d368566fcb81128,1107,Cali,A,buy,cfg_ladder_stop,-10.07,23527944947454569349120,4.25026e-22,2592.24,23.1804,0.07,kyber,ok,0.0,buy 0.00385767 WETH ($9.99) → 2.35e+22 raw via kyber impact 23.18%
1789750000.0,0x1cf626d72ecb7e991fd8837f5561e8110cc486c1,1112,WEN,A,buy,cfg_ladder_stop,-10.07,112040794921270866083840,8.92532e-23,2595.67,47.2456,0.07,kyber,ok,0.0,buy 0.00385257 WETH ($9.99) → 1.12e+23 raw via kyber impact 47.25%
1789750000.0,0x1c71aedf158dd4edec6ac1b68c195053d9984e98,1103,BEZZY,A,stop,cfg_ladder_stop,3.78319,-94123951316775796211712,4.09373e-23,2596.7,-2.6775,0.07,kyber,ok,959.474,sell 9.41e+22 raw → 0.00148547 WETH ($3.85) via kyber impact -2.68%
1789750000.0,0x1cf626d72ecb7e991fd8837f5561e8110cc486c1,1112,WEN,A,tp_2x,cfg_ladder_stop,0.644865,-56020397460635433041920,1.27608e-23,2602.77,87.7172,0.07,kyber,ok,240.262,sell 5.6e+22 raw → 0.000274134 WETH ($0.71) via kyber impact 87.72%
1789750000.0,0x0c39a4643715e7201610187011feb1eed743a5ba,1123,Levex,A,buy,cfg_ladder_stop,-10.07,79241859671711165710336,1.26196e-22,2592.48,-10.35,0.07,kyber,ok,0.0,buy 0.00385731 WETH ($10.01) → 7.92e+22 raw via kyber impact -10.35%
1789750000.0,0x22eab2336fcddf0738bf461e0eadab1c75221114,1125,DOGLAR,A,buy,cfg_ladder_stop,-10.07,1509598911158224060153856,6.62428e-24,2598.72,100.0,0.07,kyber,ok,0.0,buy 0.00384805 WETH ($9.98) → 1.51e+24 raw via kyber impact 100.00%
1789750000.0,0x11283f7623eab4e9e727c9f84d74e21d73b5fad0,1127,DEED,A,buy,cfg_ladder_stop,-10.07,56345174571745,1.77477e-13,2598.72,0.3457,0.07,router,ok,0.0,buy 0.00384805 WETH ($10.00) → 5.63e+13 raw via router impact 0.35%
1789750000.0,0xbe59101b4438ed31f9726fe33d368566fcb81128,1107,Cali,A,stop,cfg_ladder_stop,2.31239,-23527944947454569349120,1.01258e-22,2595.09,-1.1129,0.07,kyber,ok,1680.09,sell 2.35e+22 raw → 0.000917823 WETH ($2.38) via kyber impact -1.11%
1789750000.0,0x9fa4398f6af8bd5b7ace3a4a176faacaeb9942e6,1135,WORM,A,buy,cfg_ladder_stop,-10.07,161408747835389540040704,6.19545e-23,2590.72,10.0326,0.07,kyber,ok,0.0,buy 0.00385993 WETH ($10.01) → 1.61e+23 raw via kyber impact 10.03%
1789750000.0,0x9fa4398f6af8bd5b7ace3a4a176faacaeb9942e6,1135,WORM,A,stop,cfg_ladder_stop,0.99162,-161408747835389540040704,6.57721e-24,2588.64,,0.07,kyber,ok,240.26,sell 1.61e+23 raw → 0.000409591 WETH ($1.06) via kyber
1789750000.0,0x11283f7623eab4e9e727c9f84d74e21d73b5fad0,1127,DEED,A,stop,cfg_ladder_stop,-0.0690077,-56345174571745,1.76117e-17,2588.92,0.3455,0.07,router,ok,2399.59,sell 5.63e+13 raw → 3.833e-07 WETH ($0.00) via router impact 0.35%
1789750000.0,0xe8e6a43466d1cc1b97ecd0849fbba8e571265d29,1143,CHIP,A,buy,cfg_ladder_stop,-10.07,148415796833623576936448,6.73783e-23,2599.0,-2.8806,0.07,kyber,ok,0.0,buy 0.00384763 WETH ($9.98) → 1.48e+23 raw via kyber impact -2.88%
1789750000.0,0x951f81287f26dc987992fb80e3594c7f953627ee,778,SKELLY,A,no_route,cfg_ladder_stop,0.0,-49332510335579228995584,0.0,2605.21,,0.0,none,absent,2399.92,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789760000.0,0xe4c1a3d65728a17b688fc93cd4d1cc974c5c4581,803,Han,A,no_route,cfg_ladder_stop,0.0,-135765736744248359780352,0.0,2605.2,,0.0,none,absent,64934.0,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789760000.0,0xc408dbb02a78940b8d00df7da14615af06eead46,1166,ZSTR,A,buy,cfg_ladder_stop,-10.07,99295844160063489966080,1.00709e-22,2611.83,9.5817,0.07,kyber,ok,0.0,buy 0.00382873 WETH ($10.00) → 9.93e+22 raw via kyber impact 9.58%
1789760000.0,0xbb15de6626e835789e37f41b0d9e5d1b99d29306,1167,MSTRCOIN,A,buy,cfg_ladder_stop,-10.07,114205198829721397231616,8.75617e-23,2611.83,3.8653,0.07,kyber,ok,0.0,buy 0.00382873 WETH ($10.00) → 1.14e+23 raw via kyber impact 3.87%
1789760000.0,0x2516143fb661402bd8b615985c5a1cdc8a9ca08a,798,ACT,A,no_route,cfg_ladder_stop,0.0,-33610737450021067685888,0.0,2609.63,,0.0,none,absent,2639.36,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789760000.0,0x3e7734b34330ca85510b2be4de16787e7244ce49,1170,QED,A,buy,cfg_ladder_stop,-10.07,4025885537179371307008,2.48393e-21,2611.42,12.3884,0.07,kyber,ok,0.0,buy 0.00382933 WETH ($10.00) → 4.03e+21 raw via kyber impact 12.39%
1789760000.0,0x2935222f453e52c6e9b4db373c6ce9d5c54a516f,1177,CRATES,A,buy,cfg_ladder_stop,-10.07,45905295790330892779520,2.1784e-22,2620.13,-4.9407,0.07,kyber,ok,0.0,buy 0.0038166 WETH ($9.99) → 4.59e+22 raw via kyber impact -4.94%
1789760000.0,0x5a4854887caacaacc29a38f4553f737291ea1244,821,GPU,A,no_route,cfg_ladder_stop,0.0,-112103959467348077838336,0.0,2630.69,,0.0,none,absent,720.844,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789760000.0,0x3af4ad104ee4252806e956e47aa8640282ec1294,1185,PETIX,A,buy,cfg_ladder_stop,-10.07,32502987729470794760192,3.07664e-22,2627.39,-3.7746,0.07,kyber,ok,0.0,buy 0.00380606 WETH ($10.00) → 3.25e+22 raw via kyber impact -3.77%
1789760000.0,0x2935222f453e52c6e9b4db373c6ce9d5c54a516f,1177,CRATES,A,tp_5x,cfg_ladder_stop,4.16483,-11476323947582723194880,3.69006e-22,2632.5,-0.19,0.07,kyber,ok,959.139,sell 1.15e+22 raw → 0.00160723 WETH ($4.23) via kyber impact -0.19%
1789760000.0,0xc6bec849fd6ec35d765ba9e4cac2b716a5849f46,1194,PETIX,A,buy,cfg_ladder_stop,-10.07,76820211950414934835200,1.30174e-22,2632.82,100.0,0.07,kyber,ok,0.0,buy 0.00379821 WETH ($10.02) → 7.68e+22 raw via kyber impact 100.00%
1789760000.0,0xc6bec849fd6ec35d765ba9e4cac2b716a5849f46,1194,PETIX,A,stop,cfg_ladder_stop,0.18332,-76820211950414934835200,3.29757e-24,2629.66,,0.07,kyber,ok,79.6383,sell 7.68e+22 raw → 9.61767e-05 WETH ($0.25) via kyber
1789760000.0,0x942575ec23f09e10f4e716c469131699c1278fee,1198,EMRL,A,buy,cfg_ladder_stop,-10.07,42417396562749344972800,2.35752e-22,2634.43,0.8502,0.07,kyber,ok,0.0,buy 0.00379589 WETH ($9.99) → 4.24e+22 raw via kyber impact 0.85%
1789760000.0,0x590658b292b4eac74103276b307ef7eefccd0188,1203,AHCAT,A,buy,cfg_ladder_stop,-10.07,11178833857349790740774912,8.94548e-25,2636.16,0.3147,0.07,kyber,ok,0.0,buy 0.0037934 WETH ($10.01) → 1.12e+25 raw via kyber impact 0.31%
1789760000.0,0x8048969b310f5768d1dbc1896d29ad1e8c92f397,1204,HARVEST,A,buy,cfg_ladder_stop,-10.07,52716409349436830908416,1.89694e-22,2636.16,0.7558,0.07,kyber,ok,0.0,buy 0.0037934 WETH ($10.01) → 5.27e+22 raw via kyber impact 0.76%
1789760000.0,0xfa3616df9204864db30abe8f3d023aaf18f01ec7,857,WHATEVR,A,no_route,cfg_ladder_stop,0.0,-110259790773207972184064,0.0,2629.5,,0.0,none,absent,479.945,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789760000.0,0xeaddd11b9f728a6f2e65c9056434c20246480fd7,1211,PAYOUT,A,buy,cfg_ladder_stop,-10.07,30377680481388775604224,3.29189e-22,2629.5,0.2733,0.07,kyber,ok,0.0,buy 0.003803 WETH ($9.99) → 3.04e+22 raw via kyber impact 0.27%
1789760000.0,0x3ae29011a202dcb5be48237c7caa4859d4d1fd76,1212,PAYOUT,A,buy,cfg_ladder_stop,-10.07,75489737813006785445888,1.32468e-22,2629.5,-7.9752,0.07,kyber,ok,0.0,buy 0.003803 WETH ($9.98) → 7.55e+22 raw via kyber impact -7.98%
1789760000.0,0x590658b292b4eac74103276b307ef7eefccd0188,1203,AHCAT,A,tp_2x,cfg_ladder_stop,-0.0677557,-5589416928674895370387456,4.0153e-28,2634.71,99.9583,0.07,kyber,ok,240.403,sell 5.59e+24 raw → 8.52578e-07 WETH ($0.00) via kyber impact 99.96%
1789760000.0,0x6612bf8f5feb8aa9fdfc9545229ab718cd5fa839,1214,QUANTUM,A,buy,cfg_ladder_stop,-10.07,60719698908762632880128,1.64691e-22,2634.71,2.166,0.07,kyber,ok,0.0,buy 0.00379548 WETH ($9.99) → 6.07e+22 raw via kyber impact 2.17%
1789760000.0,0x806a9c64171e927e45e097a352c3ad9a686bb67b,1215,HASHCAT,A,buy,cfg_ladder_stop,-10.07,63953929632056,1.56363e-13,2634.71,0.3484,0.07,router,ok,0.0,buy 0.00379548 WETH ($10.00) → 6.4e+13 raw via router impact 0.35%
1789760000.0,0x37b656da7a8ee37079e9a2db1788ad663da415b3,1218,CHURRO,A,buy,cfg_ladder_stop,-10.07,59323486583329348648960,1.68567e-22,2632.22,-9.7073,0.07,kyber,ok,0.0,buy 0.00379907 WETH ($10.01) → 5.93e+22 raw via kyber impact -9.71%
1789770000.0,0x806a9c64171e927e45e097a352c3ad9a686bb67b,1215,HASHCAT,A,stop,cfg_ladder_stop,-0.0699824,-63953929632056,2.74942e-19,2630.53,0.3064,0.07,router,ok,239.885,sell 6.4e+13 raw → 6.68445e-09 WETH ($0.00) via router impact 0.31%
1789770000.0,0x439901dfe81bfc0ae988185525ba216b89a97590,1221,CHURRO,A,buy,cfg_ladder_stop,-10.07,64402818993275606663168,1.55273e-22,2630.53,13.2914,0.07,kyber,ok,0.0,buy 0.00380152 WETH ($10.01) → 6.44e+22 raw via kyber impact 13.29%
1789770000.0,0xd9bc07448ff0b33a4b1f27dde6724e10dbf6fd4e,829,CONDOM,A,stop,cfg_ladder_stop,3.38314,-64929849896953618366464,5.31827e-23,2633.91,,0.07,scanhood,ok,5839.94,sell 6.49e+22 raw → 0.00131103 WETH ($3.45) via scanhood
1789770000.0,0x8c9c143e8c48c82f65f47a16f0a8f034686ac943,1227,VLAD,A,buy,cfg_ladder_stop,-10.07,104139884346885957222400,9.60247e-23,2633.91,2.1417,0.07,kyber,ok,0.0,buy 0.00379664 WETH ($9.99) → 1.04e+23 raw via kyber impact 2.14%
1789770000.0,0x2df10c44e4e6f458b63858fbfc3c71ed8b85002c,1234,VLAD,A,buy,cfg_ladder_stop,-10.07,28844731123672081760256,3.46684e-22,2637.07,1.3467,0.07,kyber,ok,0.0,buy 0.00379209 WETH ($9.99) → 2.88e+22 raw via kyber impact 1.35%
1789770000.0,0xd56619095a9a133fda44f4652da747f6eee82933,1236,KMS,A,buy,cfg_ladder_stop,-10.07,142964523915579655979008,6.99474e-23,2635.61,32.946,0.07,kyber,ok,0.0,buy 0.00379419 WETH ($10.01) → 1.43e+23 raw via kyber impact 32.95%
1789770000.0,0x439901dfe81bfc0ae988185525ba216b89a97590,1221,CHURRO,A,stop,cfg_ladder_stop,3.97029,-64402818993275606663168,6.27347e-23,2633.54,-7.5833,0.07,kyber,ok,239.807,sell 6.44e+22 raw → 0.00153479 WETH ($4.04) via kyber impact -7.58%
1789770000.0,0x0333aa41e5464491d941d84b96c4353c4bb1076c,1240,VLAD,A,buy,cfg_ladder_stop,-10.07,74704867320760807456768,1.3386e-22,2633.54,100.0,0.07,kyber,ok,0.0,buy 0.00379717 WETH ($10.00) → 7.47e+22 raw via kyber impact 100.00%
1789770000.0,0xf2b4ea11c0cc7d2ba05e210b15107da16ef0dd7b,1242,VLAD,A,buy,cfg_ladder_stop,-10.07,13689478571707,7.30488e-13,2632.05,0.3223,0.07,router,ok,0.0,buy 0.00379932 WETH ($10.00) → 1.37e+13 raw via router impact 0.32%
1789770000.0,0xec11ce5dc75c8aec1101955d03967fe914749ec3,1244,slop,A,buy,cfg_ladder_stop,-10.07,119045597807751129464832,8.40014e-23,2632.05,100.0,0.07,kyber,ok,0.0,buy 0.00379932 WETH ($10.00) → 1.19e+23 raw via kyber impact 100.00%
1789770000.0,0x0333aa41e5464491d941d84b96c4353c4bb1076c,1240,VLAD,A,tp_2x,cfg_ladder_stop,9.53073,-37352433660380403728384,2.57031e-22,2628.7,,0.07,kyber,ok,239.654,sell 3.74e+22 raw → 0.00365384 WETH ($9.60) via kyber
1789770000.0,0x1a554409d8bfd338f929e692616132f52e307020,1247,LUCY,A,buy,cfg_ladder_stop,-10.07,100982245385657611452416,9.90273e-23,2631.29,-21.3727,0.07,kyber,ok,0.0,buy 0.00380042 WETH ($10.00) → 1.01e+23 raw via kyber impact -21.37%
1789770000.0,0xf054403a86d4b9d5eef22d1d29cfb5b1f88803ae,1248,worth,A,buy,cfg_ladder_stop,-10.07,90765650008026487193600,1.10174e-22,2631.29,100.0,0.07,kyber,ok,0.0,buy 0.00380042 WETH ($10.00) → 9.08e+22 raw via kyber impact 100.00%
1789770000.0,0xf2b4ea11c0cc7d2ba05e210b15107da16ef0dd7b,1242,VLAD,A,stop,cfg_ladder_stop,-0.07,-13689478571707,2.9163e-23,2628.01,0.3017,0.07,router,ok,720.374,sell 1.37e+13 raw → 1.51912e-13 WETH ($0.00) via router impact 0.30%
1789770000.0,0x1a554409d8bfd338f929e692616132f52e307020,1247,LUCY,A,stop,cfg_ladder_stop,0.761647,-100982245385657611452416,8.23557e-24,2625.84,,0.07,kyber,ok,240.069,sell 1.01e+23 raw → 0.000316473 WETH ($0.83) via kyber
1789770000.0,0x0333aa41e5464491d941d84b96c4353c4bb1076c,1240,VLAD,A,stop,cfg_ladder_stop,0.112137,-37352433660380403728384,4.87619e-24,2628.1,,0.07,kyber,ok,480.523,sell 3.74e+22 raw → 6.93823e-05 WETH ($0.18) via kyber
1789770000.0,0x942575ec23f09e10f4e716c469131699c1278fee,1198,EMRL,A,stop,cfg_ladder_stop,5.17658,-42417396562749344972800,1.23689e-22,2628.1,2.1813,0.07,kyber,ok,240.026,sell 4.24e+22 raw → 0.0019986 WETH ($5.25) via kyber impact 2.18%
1789770000.0,0x590658b292b4eac74103276b307ef7eefccd0188,1203,AHCAT,A,tp_5x,cfg_ladder_stop,-0.0688777,-2794708464337447685193728,4.01587e-28,2628.54,99.9834,0.07,kyber,ok,240.156,sell 2.79e+24 raw → 4.26393e-07 WETH ($0.00) via kyber impact 99.98%
1789770000.0,0x2d6bcf52535aec9daf2f1d383f5ac483a0e8e7c2,1255,LEAP,A,buy,cfg_ladder_stop,-10.07,57735830880861187735552,1.73203e-22,2630.62,0.7913,0.07,kyber,ok,0.0,buy 0.00380139 WETH ($9.99) → 5.77e+22 raw via kyber impact 0.79%
1789770000.0,0x707d22fd84b77440126fd6a502c4fba3a821bbd8,895,RES,A,no_route,cfg_ladder_stop,0.0,-52950263029241672105984,0.0,2618.78,,0.0,none,absent,1200.82,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789770000.0,0x2d6bcf52535aec9daf2f1d383f5ac483a0e8e7c2,1255,LEAP,A,tp_2x,cfg_ladder_stop,11.033,-28867915440430593867776,3.84613e-22,2618.82,1.3789,0.07,kyber,ok,480.328,sell 2.89e+22 raw → 0.00424116 WETH ($11.10) via kyber impact 1.38%
1789770000.0,0xd96085ac54cf0e6402fd6939f0a5fd72ab655d3a,1261,WCAT,A,buy,cfg_ladder_stop,-10.07,132217138823625875390464,7.56332e-23,2618.82,48.1828,0.07,kyber,ok,0.0,buy 0.00381851 WETH ($10.00) → 1.32e+23 raw via kyber impact 48.18%
1789770000.0,0xd96085ac54cf0e6402fd6939f0a5fd72ab655d3a,1261,WCAT,A,tp_2x,cfg_ladder_stop,0.785907,-66108569411812937695232,1.2947e-23,2612.63,86.5307,0.07,kyber,ok,240.08,sell 6.61e+22 raw → 0.000327377 WETH ($0.86) via kyber impact 86.53%
1789770000.0,0xd40e9a0b10c7e1aa057961676a82f157c57f2790,828,ChipPurr,A,stop,cfg_ladder_stop,-0.0286307,-79265463922097653809152,5.21909e-25,2612.14,,0.07,kyber,ok,14929.8,sell 7.93e+22 raw → 1.58376e-05 WETH ($0.04) via kyber
1789770000.0,0x2d6bcf52535aec9daf2f1d383f5ac483a0e8e7c2,1255,LEAP,A,stop,cfg_ladder_stop,0.216388,-28867915440430593867776,9.92063e-24,2609.87,,0.07,kyber,ok,240.016,sell 2.89e+22 raw → 0.000109671 WETH ($0.29) via kyber
1789780000.0,0x893427d3fe2bafa2138e5264029c77a3b733d343,1270,CWB,A,buy,cfg_ladder_stop,-10.07,86544081784580113170432,1.15548e-22,2609.94,-3.5298,0.07,kyber,ok,0.0,buy 0.00383151 WETH ($10.00) → 8.65e+22 raw via kyber impact -3.53%
1789780000.0,0x893427d3fe2bafa2138e5264029c77a3b733d343,1270,CWB,A,tp_2x,cfg_ladder_stop,11.0739,-43272040892290056585216,2.57531e-22,2611.57,2.9187,0.07,kyber,ok,480.788,sell 4.33e+22 raw → 0.00426786 WETH ($11.14) via kyber impact 2.92%
1789780000.0,0xbba4a1067d612bdafb5a7bc5fbd75f7d4e7972a0,909,DAM,A,no_route,cfg_ladder_stop,0.0,-34573440150584619433984,0.0,2611.57,,0.0,none,absent,2609.15,"NO ROUTE (on-chain first: ABSENT: no V2 pair, kyber no_route, scanhood no_route) — dead coin, proceeds $0"
1789780000.0,0x68f5621275eb6baeea398fab34f46a42fe59d990,1274,WORLDIE,A,buy,cfg_ladder_stop,-10.07,63488472562114,1.57509e-13,2609.48,0.3485,0.07,router,ok,0.0,buy 0.00383218 WETH ($10.00) → 6.35e+13 raw via router impact 0.35%
1789780000.0,0x9b964b3c64908cd63951cb444e6d9ef747a49ae0,1275,Æ,A,buy_failed,cfg_ladder_stop,0.0,0,,,,0.0,none,absent,,"no route — position not opened — ABSENT: no V2 pair, kyber no_route, scanhood no_route"
1789780000.0,0x68f5621275eb6baeea398fab34f46a42fe59d990,1274,WORLDIE,A,tp_5x,cfg_ladder_stop,5.02759,-15872118140528,3.21166e-13,2608.99,-13.9557,0.07,router,ok,479.896,sell 1.59e+13 raw → 0.00195386 WETH ($5.10) via router impact -13.96%
1789780000.0,0x68f5621275eb6baeea398fab34f46a42fe59d990,1274,WORLDIE,A,tp_10x,cfg_ladder_stop,5.57479,-9523270884317,5.92736e-13,2615.21,0.3138,0.07,router,ok,239.983,sell 9.52e+12 raw → 0.00215845 WETH ($5.64) via router impact 0.31%
1789780000.0,0xd96085ac54cf0e6402fd6939f0a5fd72ab655d3a,1261,WCAT,A,tp_5x,cfg_ladder_stop,1.53717,-33054284705906468847616,4.86221e-23,2613.39,45.7781,0.07,kyber,ok,240.324,sell 3.31e+22 raw → 0.000615052 WETH ($1.61) via kyber impact 45.78%
1789780000.0,0x68f5621275eb6baeea398fab34f46a42fe59d990,1274,WORLDIE,A,stop,cfg_ladder_stop,-0.0699887,-38093083537269,2.97142e-19,2619.0,0.3038,0.07,router,ok,239.957,sell 3.81e+13 raw → 4.3219e-09 WETH ($0.00) via router impact 0.30%
1789780000.0,0x7bc57cace88b73cfe2d7ea34b2a6a5bb1b52a6f5,1283,ADOCK,A,buy,cfg_ladder_stop,-10.07,77511706778608882155520,1.29013e-22,2619.0,0.3722,0.07,kyber,ok,0.0,buy 0.00381825 WETH ($10.01) → 7.75e+22 raw via kyber impact 0.37%
1789780000.0,0x120d14576cf1f4c6942b0ea9e45d5d10aedd7a48,932,NASH,A,stop,cfg_ladder_stop,-0.0697297,-23296808383390272192512,1.16017e-26,2609.81,99.9603,0.07,kyber,ok,3951.89,sell 2.33e+22 raw → 1.03464e-07 WETH ($0.00) via kyber impact 99.96%
1789780000.0,0x7bc57cace88b73cfe2d7ea34b2a6a5bb1b52a6f5,1283,ADOCK,A,tp_2x,cfg_ladder_stop,2.29189,-38755853389304441077760,6.09427e-23,2606.04,77.7696,0.07,kyber,ok,240.482,sell 3.88e+22 raw → 0.000905126 WETH ($2.36) via kyber impact 77.77%
1789780000.0,0x893427d3fe2bafa2138e5264029c77a3b733d343,1270,CWB,A,stop,cfg_ladder_stop,1.96184,-43272040892290056585216,4.6955e-23,2607.21,5.1824,0.07,kyber,ok,480.333,sell 4.33e+22 raw → 0.000779643 WETH ($2.03) via kyber impact 5.18%
1789780000.0,0x3bd94307d4f1c07901f4f4c661ca0d98c505bd54,1291,MYCE,A,buy,cfg_ladder_stop,-10.07,153875328005321921658880,6.49877e-23,2615.74,-2.8237,0.07,kyber,ok,0.0,buy 0.00382301 WETH ($10.00) → 1.54e+23 raw via kyber impact -2.82%
1789780000.0,0x7bc57cace88b73cfe2d7ea34b2a6a5bb1b52a6f5,1283,ADOCK,A,tp_5x,cfg_ladder_stop,1.44649,-19377926694652220538880,7.82587e-23,2612.4,87.0837,0.07,kyber,ok,239.843,sell 1.94e+22 raw → 0.000580442 WETH ($1.52) via kyber impact 87.08%
1789780000.0,0x932c62505e3c44644106c60ea8faafa02ad1503b,1299,DAWN,A,buy,cfg_ladder_stop,-10.07,11592847024662397715480576,8.62601e-25,2615.7,16.8075,0.07,kyber,ok,0.0,buy 0.00382307 WETH ($9.99) → 1.16e+25 raw via kyber impact 16.81%
1789780000.0,0xe29b14926567d30cab27dc4f50e79670b5092041,1302,Dawn,A,buy,cfg_ladder_stop,-10.07,46589520284228083777536,2.14641e-22,2615.5,4.2781,0.07,kyber,ok,0.0,buy 0.00382336 WETH ($9.99) → 4.66e+22 raw via kyber impact 4.28%
1789790000.0,0x07929d3204e41b78337fc6183400cdb8fff79fb2,1307,TOKEN2,A,buy,cfg_ladder_stop,-10.07,8778530034897757524721664,1.13914e-24,2618.51,-0.889,0.07,kyber,ok,0.0,buy 0.00381897 WETH ($10.01) → 8.78e+24 raw via kyber impact -0.89%
1789790000.0,0x5457f8d9e586d359b1423052ac86b39afec2c463,1309,DEED,A,buy,cfg_ladder_stop,-10.07,33869911348191,2.95247e-13,2618.06,0.3353,0.07,router,ok,0.0,buy 0.00381962 WETH ($10.00) → 3.39e+13 raw via router impact 0.34%
1789790000.0,0x07929d3204e41b78337fc6183400cdb8fff79fb2,1307,TOKEN2,A,tp_2x,cfg_ladder_stop,8.2327,-4389265017448878762360832,1.89159e-24,2619.67,2.5652,0.07,kyber,ok,240.401,sell 4.39e+24 raw → 0.00317139 WETH ($8.30) via kyber impact 2.57%
1789790000.0,0xd72b892c601ba732f8bef1abd3db939bc8b7b689,971,HAVEN,A,stop,cfg_ladder_stop,8.82213,-13873603241068544389021696,6.40939e-25,2619.67,,0.07,scanhood,ok,720.141,sell 1.39e+25 raw → 0.00339437 WETH ($8.89) via scanhood
1789790000.0,0xe29b14926567d30cab27dc4f50e79670b5092041,1302,Dawn,A,stop,cfg_ladder_stop,4.5288,-46589520284228083777536,9.87089e-23,2620.0,-0.7055,0.07,kyber,ok,479.97,sell 4.66e+22 raw → 0.00175514 WETH ($4.60) via kyber impact -0.71%
1789790000.0,0x09925ee9d150d7428e46c16a81d6c2835fffe216,1314,JEVONS,A,buy,cfg_ladder_stop,-10.07,93414049896261765562368,1.0705e-22,2624.32,1.0051,0.07,kyber,ok,0.0,buy 0.00381051 WETH ($10.00) → 9.34e+22 raw via kyber impact 1.01%
